item              mean     stderr   stddev   median   95%HPDlo 95%HPDup ACT      ESS      geometric-mean 
ear               -11.4154 0.007688 0.253364 -11.4144 -11.9220 -10.9072 0        NaN      NaN     
ear               -9.68901 0.01242  0.527101 -9.75609 -10.5563 -8.79308 0        NaN      NaN     
earth_soil        -7.27857 0.006511 0.190624 -7.27657 -7.67331 -6.93669 0        NaN      NaN     
earth_soil        -4.63570 0.00349  0.104479 -4.63146 -4.82762 -4.43033 0        NaN      NaN     
earth_soil        -4.51493 0.003763 0.104985 -4.51367 -4.70225 -4.30491 0        NaN      NaN     
earth_soil        -4.97140 0.004179 0.142903 -4.97277 -5.23143 -4.67983 0        NaN      NaN     
eat               -5.45449 0.006527 0.240075 -5.43986 -5.95939 -5.02792 0        NaN      NaN     
egg               -12.5700 0.009102 0.350793 -12.5616 -13.2843 -11.9042 0        NaN      NaN     
egg               -10.8445 0.011331 0.294342 -10.8344 -11.3900 -10.2379 0        NaN      NaN     
eye               -8.31246 0.006321 0.199491 -8.31144 -8.72030 -7.96220 0        NaN      NaN     
eye               -4.51493 0.003763 0.104985 -4.51367 -4.70225 -4.30491 0        NaN      NaN     
fall_drop         -10.1597 0.007248 0.22079  -10.1644 -10.5598 -9.70672 0        NaN      NaN     
fall_drop         -8.99785 0.009232 0.223465 -8.99266 -9.41081 -8.55850 0        NaN      NaN     
fall_drop         -4.07397 0.004172 0.098171 -4.07249 -4.26676 -3.88693 0        NaN      NaN     
fall_drop         -4.40830 0.003685 0.095538 -4.40397 -4.60389 -4.23423 0        NaN      NaN     
fall_drop         -5.59629 0.004914 0.146332 -5.59462 -5.86201 -5.30486 0        NaN      NaN     
far               -11.6919 0.013666 0.568861 -11.6755 -12.8092 -10.7053 0        NaN      NaN     
far               -5.52820 0.004984 0.155593 -5.52587 -5.82826 -5.23480 0        NaN      NaN     
far               -5.44565 0.006229 0.216386 -5.43760 -5.87704 -5.03465 0        NaN      NaN     
far               -8.53965 0.007582 0.190338 -8.53718 -8.88248 -8.15182 0        NaN      NaN     
far               -4.67951 0.003634 0.105551 -4.67606 -4.88827 -4.47618 0        NaN      NaN     
far               -4.47324 0.00391  0.107043 -4.47152 -4.67141 -4.26195 0        NaN      NaN     
far               -4.59151 0.00364  0.106567 -4.5885  -4.78581 -4.38274 0        NaN      NaN     
far               -4.09042 0.004124 0.097623 -4.08882 -4.28012 -3.89866 0        NaN      NaN     
far               -4.93224 0.004176 0.129968 -4.93104 -5.19515 -4.68630 0        NaN      NaN     
far               -5.61474 0.004868 0.145831 -5.61349 -5.87622 -5.32061 0        NaN      NaN     
far               -5.50433 0.003952 0.144267 -5.50103 -5.78878 -5.22690 0        NaN      NaN     
far               -4.86137 0.004476 0.140426 -4.86051 -5.14833 -4.60075 0        NaN      NaN     
fat_grease        -4.40918 0.004145 0.110364 -4.40672 -4.62894 -4.20371 0        NaN      NaN     
fat_grease        -7.91897 0.006511 0.198242 -7.91402 -8.29412 -7.53441 0        NaN      NaN     
father            -14.2823 0.0136   0.527181 -14.2246 -15.3039 -13.2573 0        NaN      NaN     
father            -12.1986 0.010058 0.389222 -12.1816 -12.9922 -11.4530 0        NaN      NaN     
father            -5.97993 0.004901 0.174085 -5.97502 -6.29863 -5.62785 0        NaN      NaN     
father            -4.61220 0.003571 0.105567 -4.60907 -4.80539 -4.40373 0        NaN      NaN     
fear_verb         -9.37267 0.007981 0.306192 -9.35133 -9.98477 -8.80536 0        NaN      NaN     
fear_verb         -13.3568 0.013687 0.550951 -13.4520 -14.2742 -12.1385 0        NaN      NaN     
fear_verb         -5.94539 0.004966 0.17475  -5.93991 -6.27133 -5.59578 0        NaN      NaN     
fear_verb         -14.3878 0.011943 0.323747 -14.3830 -15.0460 -13.7450 0        NaN      NaN     
feather_large     -4.80509 0.004875 0.135668 -4.79855 -5.06227 -4.53943 0        NaN      NaN     
feather_large     -19.2397 0.040958 1.657269 -19.4136 -21.8863 -16.3099 0        NaN      NaN     
feather_large     -14.1708 0.016478 0.632661 -14.1774 -15.4396 -12.9832 0        NaN      NaN     
feather_large     -9.99035 0.014737 0.59408  -10.1709 -10.8347 -8.92363 0        NaN      NaN     
feather_large     -4.97140 0.004179 0.142903 -4.97277 -5.23143 -4.67983 0        NaN      NaN     
few               -18.8694 0.015325 0.488137 -18.8554 -19.8824 -17.9806 0        NaN      NaN     
few               -5.54903 0.004931 0.155367 -5.54638 -5.85471 -5.26285 0        NaN      NaN     
few               -5.07707 0.003979 0.137853 -5.07244 -5.34501 -4.80922 0        NaN      NaN     
few               -4.50255 0.00356  0.101297 -4.49743 -4.69659 -4.31152 0        NaN      NaN     
few               -4.79009 0.004919 0.136282 -4.78342 -5.06184 -4.53279 0        NaN      NaN     
few               -4.83810 0.004068 0.130104 -4.83378 -5.09966 -4.59303 0        NaN      NaN     
few               -4.73674 0.003716 0.108153 -4.73460 -4.96167 -4.54128 0        NaN      NaN     
few               -5.63693 0.004807 0.145241 -5.63562 -5.89710 -5.34346 0        NaN      NaN     
few               -4.10736 0.004053 0.096235 -4.10580 -4.29598 -3.92100 0        NaN      NaN     
few               -4.95348 0.004108 0.129245 -4.95177 -5.20858 -4.70464 0        NaN      NaN     
few               -5.01584 0.004107 0.129001 -5.01392 -5.26514 -4.76407 0        NaN      NaN     
fight             -4.63223 0.004059 0.111863 -4.62880 -4.86003 -4.42253 0        NaN      NaN     
fight             -8.22897 0.008215 0.19844  -8.22284 -8.61546 -7.86242 0        NaN      NaN     
fight             -12.0556 0.009515 0.274145 -12.0513 -12.6370 -11.5803 0        NaN      NaN     
fight             -4.34155 0.00389  0.098486 -4.33597 -4.54723 -4.16731 0        NaN      NaN     
fight             -5.29935 0.004228 0.136781 -5.29459 -5.54759 -5.02066 0        NaN      NaN     
fight             -4.70399 0.005147 0.139314 -4.69519 -4.96655 -4.42819 0        NaN      NaN     
