item              mean     stderr   stddev   median   95%HPDlo 95%HPDup ACT      ESS      geometric-mean 
fall_drop         -4.43860 0.002918 0.080431 -4.43695 -4.60838 -4.29611 0        NaN      NaN     
fall_drop         -6.15386 0.003281 0.104228 -6.14681 -6.35356 -5.95327 0        NaN      NaN     
far               -12.2267 0.013094 0.515432 -12.1529 -13.2367 -11.3409 0        NaN      NaN     
far               -5.58934 0.003821 0.13323  -5.58524 -5.84181 -5.32772 0        NaN      NaN     
far               -5.37889 0.004279 0.155491 -5.37198 -5.69303 -5.09055 0        NaN      NaN     
far               -8.53643 0.006525 0.175377 -8.53386 -8.88528 -8.19521 0        NaN      NaN     
far               -4.65735 0.002828 0.079738 -4.65482 -4.80469 -4.49962 0        NaN      NaN     
far               -4.57763 0.003194 0.094956 -4.57779 -4.77397 -4.40161 0        NaN      NaN     
far               -4.57763 0.003194 0.094956 -4.57779 -4.77397 -4.40161 0        NaN      NaN     
far               -4.17981 0.003249 0.093076 -4.17808 -4.37488 -4.00858 0        NaN      NaN     
far               -5.00907 0.003534 0.106305 -5.00854 -5.20706 -4.79470 0        NaN      NaN     
far               -6.17318 0.003134 0.102899 -6.16597 -6.36962 -5.97488 0        NaN      NaN     
far               -5.13206 0.002894 0.086163 -5.13035 -5.29568 -4.96240 0        NaN      NaN     
far               -4.94098 0.003149 0.098968 -4.94055 -5.12199 -4.73906 0        NaN      NaN     
fat_grease        -4.50539 0.003398 0.09879  -4.50571 -4.68795 -4.30281 0        NaN      NaN     
fat_grease        -8.3028  0.004882 0.144585 -8.30125 -8.59680 -8.03667 0        NaN      NaN     
father            -14.1973 0.009584 0.368956 -14.1777 -14.8919 -13.4694 0        NaN      NaN     
father            -12.1186 0.007233 0.292311 -12.1062 -12.7247 -11.6203 0        NaN      NaN     
father            -6.04940 0.003583 0.136317 -6.04869 -6.31075 -5.77673 0        NaN      NaN     
father            -4.59542 0.003135 0.093908 -4.59597 -4.79200 -4.42320 0        NaN      NaN     
fear_verb         -9.40645 0.007352 0.278565 -9.38235 -9.94980 -8.85842 0        NaN      NaN     
