item              mean     stderr   stddev   median   95%HPDlo 95%HPDup ACT      ESS      geometric-mean 
fall_drop         -4.34321 0.0039   0.094036 -4.33697 -4.51627 -4.14899 0        NaN      NaN     
fall_drop         -5.39515 0.004549 0.139875 -5.39310 -5.67537 -5.13621 0        NaN      NaN     
far               -11.4032 0.013424 0.413109 -11.3969 -12.1399 -10.5978 0        NaN      NaN     
far               -5.51384 0.004337 0.156166 -5.51134 -5.83986 -5.23677 0        NaN      NaN     
far               -5.61329 0.006624 0.249646 -5.60304 -6.11079 -5.13899 0        NaN      NaN     
far               -8.40170 0.007683 0.185896 -8.39772 -8.75994 -8.03430 0        NaN      NaN     
far               -4.59318 0.003697 0.096685 -4.59181 -4.78577 -4.40990 0        NaN      NaN     
far               -4.23249 0.00374  0.097462 -4.22951 -4.41026 -4.03917 0        NaN      NaN     
far               -4.37704 0.004273 0.095563 -4.37500 -4.56077 -4.18965 0        NaN      NaN     
far               -3.95131 0.003595 0.087634 -3.95021 -4.13283 -3.80118 0        NaN      NaN     
far               -4.79739 0.003615 0.120605 -4.79416 -5.05407 -4.58325 0        NaN      NaN     
far               -5.41193 0.004499 0.139487 -5.40934 -5.69147 -5.15429 0        NaN      NaN     
far               -5.36949 0.004062 0.142011 -5.36734 -5.64093 -5.09507 0        NaN      NaN     
far               -4.68781 0.004214 0.134937 -4.68514 -4.95715 -4.43307 0        NaN      NaN     
fat_grease        -4.17956 0.003958 0.100239 -4.17787 -4.37505 -3.99405 0        NaN      NaN     
fat_grease        -7.08364 0.007211 0.224373 -7.08338 -7.52776 -6.65523 0        NaN      NaN     
father            -14.5178 0.01234  0.423481 -14.5070 -15.3350 -13.6701 0        NaN      NaN     
father            -12.0464 0.011779 0.41945  -12.0311 -12.8508 -11.2270 0        NaN      NaN     
father            -5.78477 0.00469  0.166977 -5.78569 -6.10041 -5.44071 0        NaN      NaN     
father            -4.39348 0.004195 0.094773 -4.39079 -4.57585 -4.20671 0        NaN      NaN     
fear_verb         -10.1653 0.012525 0.431229 -10.1379 -10.9275 -9.42411 0        NaN      NaN     
fear_verb         -12.8402 0.014849 0.598513 -12.9223 -13.8553 -11.7046 0        NaN      NaN     
fear_verb         -5.75327 0.004757 0.167539 -5.75510 -6.08587 -5.42208 0        NaN      NaN     
fear_verb         -14.3383 0.010208 0.331099 -14.3326 -15.0087 -13.7268 0        NaN      NaN     
feather_large     -4.71852 0.004487 0.133219 -4.71237 -4.98057 -4.47032 0        NaN      NaN     
feather_large     -19.6739 0.023004 0.935977 -19.7412 -21.4172 -17.7638 0        NaN      NaN     
feather_large     -14.1430 0.015206 0.531554 -14.1200 -15.2132 -13.0445 0        NaN      NaN     
feather_large     -9.72968 0.013719 0.54687  -9.89109 -10.5154 -8.62306 0        NaN      NaN     
feather_large     -4.84385 0.004352 0.137859 -4.84147 -5.11187 -4.58010 0        NaN      NaN     
few               -18.7985 0.014522 0.457945 -18.7875 -19.7155 -17.9589 0        NaN      NaN     
few               -5.53734 0.004261 0.15507  -5.53527 -5.84804 -5.25158 0        NaN      NaN     
few               -4.93274 0.004645 0.13266  -4.92622 -5.19051 -4.67660 0        NaN      NaN     
few               -4.38324 0.003381 0.094217 -4.38226 -4.56498 -4.20739 0        NaN      NaN     
few               -4.69642 0.004565 0.133704 -4.68968 -4.96271 -4.44790 0        NaN      NaN     
few               -4.71019 0.003824 0.123847 -4.70713 -4.97050 -4.47614 0        NaN      NaN     
few               -4.63330 0.00355  0.105596 -4.63004 -4.84461 -4.42909 0        NaN      NaN     
few               -5.43611 0.004418 0.138809 -5.43394 -5.71611 -5.18159 0        NaN      NaN     
few               -3.96776 0.003522 0.0866   -3.96763 -4.13052 -3.80217 0        NaN      NaN     
few               -4.81930 0.003535 0.119818 -4.81566 -5.07331 -4.60768 0        NaN      NaN     
few               -4.87995 0.003454 0.119901 -4.87493 -5.10754 -4.64289 0        NaN      NaN     
fight             -4.51851 0.003863 0.108503 -4.51485 -4.73505 -4.30823 0        NaN      NaN     
fight             -8.08421 0.00851  0.19547  -8.07931 -8.46421 -7.69795 0        NaN      NaN     
fight             -11.3636 0.010925 0.280942 -11.3480 -11.9409 -10.8856 0        NaN      NaN     
fight             -4.27119 0.004166 0.096753 -4.26461 -4.44983 -4.07487 0        NaN      NaN     
fight             -5.16344 0.004031 0.134059 -5.15969 -5.40579 -4.88675 0        NaN      NaN     
fight             -4.59730 0.004908 0.136618 -4.58891 -4.86786 -4.34207 0        NaN      NaN     
