item              mean     stderr   stddev   median   95%HPDlo 95%HPDup ACT      ESS      geometric-mean 
dry_adjv          -4.22028 0.003795 0.095119 -4.21718 -4.41223 -4.04041 0        NaN      NaN     
dry_adjv          -4.33787 0.003445 0.091638 -4.33378 -4.51624 -4.15265 0        NaN      NaN     
dull_knife        -10.7374 0.009436 0.311493 -10.7343 -11.3359 -10.1339 0        NaN      NaN     
dull_knife        -4.53362 0.005864 0.137357 -4.52631 -4.79348 -4.26779 0        NaN      NaN     
dull_knife        -4.22231 0.003884 0.096706 -4.21797 -4.43563 -4.05496 0        NaN      NaN     
dull_knife        -5.04078 0.003938 0.133788 -5.04074 -5.30608 -4.78200 0        NaN      NaN     
dust              -14.4667 0.012751 0.398116 -14.4607 -15.2848 -13.7370 0        NaN      NaN     
dust              -13.7600 0.013106 0.325888 -13.7518 -14.3671 -13.1248 0        NaN      NaN     
dust              -12.1962 0.010595 0.270934 -12.1830 -12.7183 -11.6551 0        NaN      NaN     
dust              -5.50424 0.004492 0.152101 -5.5048  -5.78970 -5.20292 0        NaN      NaN     
ear               -3.97396 0.003705 0.088977 -3.97293 -4.15229 -3.81409 0        NaN      NaN     
ear               -11.2897 0.007785 0.308162 -11.2863 -11.9096 -10.7025 0        NaN      NaN     
ear               -9.34317 0.010981 0.465994 -9.43692 -10.1194 -8.46745 0        NaN      NaN     
earth_soil        -6.62810 0.007592 0.224147 -6.61830 -7.08995 -6.21937 0        NaN      NaN     
earth_soil        -4.40526 0.003604 0.09449  -4.40226 -4.58394 -4.22063 0        NaN      NaN     
earth_soil        -4.26463 0.003642 0.093018 -4.26206 -4.44972 -4.08678 0        NaN      NaN     
earth_soil        -4.84110 0.003929 0.134256 -4.83742 -5.10427 -4.58080 0        NaN      NaN     
eat               -6.1166  0.007185 0.227201 -6.11725 -6.57081 -5.70070 0        NaN      NaN     
egg               -12.3929 0.010609 0.391353 -12.3860 -13.2018 -11.6760 0        NaN      NaN     
egg               -10.6884 0.010637 0.285244 -10.6760 -11.1971 -10.0974 0        NaN      NaN     
eye               -7.67910 0.007512 0.24424  -7.67581 -8.18984 -7.23502 0        NaN      NaN     
eye               -4.26463 0.003642 0.093018 -4.26206 -4.44972 -4.08678 0        NaN      NaN     
fall_drop         -9.95756 0.007681 0.287862 -9.95685 -10.5170 -9.41129 0        NaN      NaN     
fall_drop         -8.82810 0.008864 0.210708 -8.82202 -9.22491 -8.41261 0        NaN      NaN     
fall_drop         -3.91903 0.003924 0.091078 -3.91766 -4.09841 -3.75452 0        NaN      NaN     
fall_drop         -4.33533 0.003461 0.09185  -4.33109 -4.51607 -4.15159 0        NaN      NaN     
fall_drop         -5.39764 0.004337 0.142909 -5.39338 -5.67363 -5.12127 0        NaN      NaN     
far               -11.3918 0.012832 0.426441 -11.3781 -12.2316 -10.6023 0        NaN      NaN     
far               -5.51139 0.004512 0.153587 -5.51066 -5.80407 -5.20935 0        NaN      NaN     
far               -5.59977 0.00665  0.239777 -5.59055 -6.08258 -5.15255 0        NaN      NaN     
far               -8.38564 0.007741 0.184293 -8.37617 -8.73327 -8.03239 0        NaN      NaN     
far               -4.58510 0.003535 0.095888 -4.58169 -4.77450 -4.40098 0        NaN      NaN     
far               -4.23125 0.003767 0.094655 -4.22808 -4.42225 -4.05291 0        NaN      NaN     
far               -4.37017 0.00373  0.096116 -4.36650 -4.55790 -4.18568 0        NaN      NaN     
far               -3.93602 0.003844 0.090589 -3.93593 -4.11462 -3.77278 0        NaN      NaN     
far               -4.80096 0.00409  0.12372  -4.79814 -5.06267 -4.57240 0        NaN      NaN     
far               -5.41447 0.00429  0.142367 -5.41071 -5.68475 -5.13480 0        NaN      NaN     
far               -5.35018 0.003869 0.136884 -5.34772 -5.62495 -5.10287 0        NaN      NaN     
far               -4.68148 0.00429  0.134428 -4.67698 -4.95335 -4.43443 0        NaN      NaN     
fat_grease        -4.17577 0.003965 0.097533 -4.17248 -4.37556 -3.99622 0        NaN      NaN     
fat_grease        -7.10191 0.007433 0.221086 -7.09967 -7.56436 -6.70688 0        NaN      NaN     
father            -14.5277 0.011481 0.420683 -14.5091 -15.3313 -13.7065 0        NaN      NaN     
