item              mean     stderr   stddev   median   95%HPDlo 95%HPDup ACT      ESS      geometric-mean 
few               -4.26757 0.002706 0.107534 -4.26391 -4.47991 -4.06115 0        NaN      NaN     
few               -4.60325 0.002408 0.101708 -4.60065 -4.80132 -4.41258 0        NaN      NaN     
few               -4.27885 0.001284 0.047052 -4.27910 -4.36911 -4.18851 0        NaN      NaN     
few               -5.88381 0.002053 0.084447 -5.8829  -6.03379 -5.70618 0        NaN      NaN     
few               -3.76284 0.001735 0.066743 -3.76350 -3.90295 -3.64101 0        NaN      NaN     
few               -4.66006 0.002337 0.092338 -4.66009 -4.85671 -4.49401 0        NaN      NaN     
few               -4.66006 0.002337 0.092338 -4.66009 -4.85671 -4.49401 0        NaN      NaN     
fight             -4.16968 0.001489 0.052153 -4.16919 -4.27702 -4.07212 0        NaN      NaN     
fight             -7.79462 0.004661 0.152921 -7.78668 -8.11274 -7.51683 0        NaN      NaN     
fight             -10.7311 0.006648 0.239619 -10.7299 -11.1829 -10.2422 0        NaN      NaN     
fight             -3.88859 0.001936 0.058819 -3.89083 -3.99633 -3.76914 0        NaN      NaN     
fight             -4.66209 0.002111 0.070157 -4.66164 -4.79993 -4.52290 0        NaN      NaN     
fight             -4.07292 0.002713 0.101306 -4.06678 -4.27218 -3.87689 0        NaN      NaN     
